id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
24869,SC,F,682.0,2,3,63,8.0,8.0,682.0,464.0,421,498.0,421
129846,SD,M,867.0,2,1,51,12.5,11.0,867.0,492.0,524,536.0,524
150379,CA,F,1943.0,45,12,54,20.0,20.0,1943.0,353.0,355,381.0,355
36590,FL,M,1037.0,0,44,27,10.0,10.0,1037.0,456.0,511,529.0,511
59744,IN,F,595.0,0,0,77,9.0,16.0,595.0,317.0,333,406.0,333
31893,IL,F,375.0,8,6,13,20.0,20.0,375.0,270.0,295,296.0,295
46884,AL,F,397.0,1,0,74,9.777777778,15.0,397.0,329.0,336,386.0,336
66745,MI,F,584.0,0,4,68,15.0,5.0,584.0,386.0,307,386.0,307
10709,WA,,534.0,1,1,48,13.55555556,23.0,534.0,231.0,248,272.0,248
73984,MI,M,362.0,0,1,91,9.722222222,10.0,362.0,235.0,246,275.0,246
27597,GA,M,991.0,3,2,46,5.8,9.0,991.0,506.0,532,548.0,532
150587,CA,U,1805.0,33,11,58,10.66666667,20.0,1805.0,394.0,441,447.0,441
187191,GA,,2639.0,68,3,39,15.0,25.0,2639.0,594.0,584,764.0,584
85357,MN,F,476.0,0,2,80,10.73333333,15.0,476.0,274.0,236,304.0,236
156866,CA,M,3393.0,97,6,50,20.0,25.0,3393.0,553.0,589,580.0,589
164513,AE,F,0.0,0,0,0,12.5,50.0,0.0,0.0,0,0.0,0
163369,CA,,2250.0,99,44,16,6.0,6.0,2250.0,159.0,192,167.0,192
551,TX,F,340.0,1,3,80,15.33333333,20.0,340.0,227.0,235,279.0,235
18750,NC,female,482.0,1,0,72,12.5,20.0,482.0,328.0,396,462.0,396
81277,WI,F,322.0,0,0,84,15.0,25.0,322.0,258.0,291,320.0,291
128121,TX,F,655.0,0,1,72,9.0,10.0,655.0,432.0,430,481.0,430
84199,MN,F,908.0,0,0,79,5.090909091,5.0,908.0,482.0,499,493.0,499
183476,WA,F,718.0,3,4,59,11.07692308,25.0,718.0,508.0,497,541.0,497
162994,CA,M,2750.0,75,34,20,10.66666667,10.0,2750.0,332.0,302,392.0,302
32040,GA,M,397.0,1,0,91,9.333333333,20.0,397.0,219.0,237,285.0,237
65968,MI,M,1040.0,4,0,56,7.9375,9.0,1040.0,309.0,256,278.0,256
135896,Arizona,M,675.0,17,2,7,6.111111111,2.0,675.0,238.0,207,265.0,207
46461,FL,M,719.0,0,2,36,11.33333333,12.0,719.0,398.0,389,410.0,389
2396,FL,,588.0,1,10,21,8.333333333,5.0,588.0,249.0,254,266.0,254
93500,IL,F,1053.0,0,20,73,8.333333333,10.0,1053.0,419.0,402,465.0,402
90899,IL,F,419.0,0,0,72,12.0,17.0,419.0,295.0,296,303.0,296
116542,TX,U,481.0,1,0,79,15.0,20.0,481.0,218.0,227,264.0,227
29868,GA,F,803.0,2,3,49,20.0,25.0,803.0,407.0,432,441.0,432
171521,CA,F,886.0,6,12,58,5.222222222,6.0,886.0,339.0,360,388.0,360
18953,NC,female,1093.0,19,2,37,7.333333333,11.0,1093.0,587.0,629,636.0,629
102780,MO,F,257.0,0,1,75,10.125,16.0,257.0,264.0,194,273.0,194
136372,Arizona,M,1453.0,17,10,2,25.0,10.0,1453.0,426.0,486,497.0,486
19581,NC,female,821.0,0,0,64,6.654411765,25.0,821.0,433.0,456,475.0,456
121410,TX,M,931.0,12,10,47,15.0,15.0,931.0,636.0,543,725.0,543
99736,MO,F,496.0,0,0,87,5.571428571,20.0,496.0,349.0,360,390.0,360
54441,MS,female,463.0,0,0,56,12.75,30.0,463.0,231.0,227,258.0,227
144735,CA,F,5649.0,96,6,56,8.615384615,10.0,5649.0,828.0,801,888.0,801
39257,FL,J,1093.0,2,6,30,9.25,25.0,1093.0,424.0,392,441.0,392
136716,Arizona,M,852.0,0,9,14,12.5,25.0,852.0,450.0,394,498.0,394
145310,CA,F,3100.0,79,35,25,18.33333333,20.0,3100.0,488.0,306,497.0,306
40351,FL,,1074.0,4,5,26,28.0,30.0,1074.0,524.0,528,553.0,528
43321,FL,,1452.0,12,4,5,25.0,25.0,1452.0,397.0,410,467.0,410
14009,MI,F,813.0,6,4,65,9.25,3.0,813.0,263.0,297,313.0,297
187517,TX,M,333.0,0,1,81,16.42857143,25.0,333.0,219.0,278,319.0,278
22924,SC,F,536.0,0,0,88,4.944444444,10.0,536.0,296.0,278,307.0,278
65124,MI,F,850.0,2,0,88,8.230769231,5.0,850.0,501.0,465,495.0,465
98437,IL,F,443.0,0,1,87,5.727272727,10.0,443.0,347.0,320,380.0,320
54369,MS,M,467.0,1,0,83,6.666666667,6.0,467.0,261.0,260,308.0,260
155856,CA,F,1207.0,8,12,46,7.25,10.0,1207.0,303.0,458,488.0,458
107321,NE,M,490.0,0,2,84,3.269230769,20.0,490.0,299.0,288,345.0,288
139500,NM,F,805.0,0,5,49,8.266666667,20.0,805.0,243.0,237,289.0,237
108381,LA,M,638.0,0,19,54,15.66666667,20.0,638.0,243.0,255,291.0,255
129653,CO,M,1208.0,2,2,38,15.0,15.0,1208.0,594.0,616,660.0,616
102795,MO,M,198.0,0,0,86,15.0,10.0,198.0,252.0,261,297.0,261
178085,OR,M,443.0,0,5,21,10.42857143,20.0,443.0,218.0,232,267.0,232
12819,MO,F,1284.0,35,3,74,13.44444444,20.0,1284.0,539.0,532,642.0,532
99543,MO,M,675.0,1,1,81,5.785714286,15.0,675.0,352.0,343,365.0,343
65804,MI,F,668.0,0,11,75,6.411764706,10.0,668.0,369.0,311,391.0,311
35947,FL,F,575.0,0,17,27,7.666666667,14.0,575.0,259.0,255,289.0,255
152961,CA,F,2375.0,75,13,36,20.0,8.0,2375.0,471.0,535,571.0,535
161129,CA,F,1091.0,9,2,62,11.95238095,20.0,1091.0,348.0,382,397.0,382
177315,OR,M,1015.0,5,8,38,8.25,15.0,1015.0,360.0,404,422.0,404
104755,KS,M,1413.0,21,3,16,8.285714286,16.0,1413.0,665.0,727,755.0,727
147838,CA,F,3738.0,86,24,42,16.0,20.0,3738.0,581.0,599,683.0,599
182748,WA,male,849.0,10,4,48,13.30769231,12.0,849.0,327.0,327,380.0,327
177238,OR,F,871.0,8,2,45,9.55,12.0,871.0,344.0,362,390.0,362
191138,TX,F,571.0,1,2,67,15.0,15.0,571.0,333.0,336,366.0,336
133932,WA,male,0.0,0,4,29,4.555555556,5.0,0.0,68.0,63,89.0,63
120608,TX,,375.0,0,4,72,15.0,15.0,375.0,207.0,208,232.0,208
11562,CA,F,3435.0,91,26,40,32.30769231,50.0,3435.0,546.0,560,614.0,560
87541,WA,F,466.0,0,4,61,5.625,5.0,466.0,252.0,244,289.0,244
1722,CA,M,1668.0,12,9,60,13.38461539,10.0,1668.0,664.0,663,668.0,663
32843,FL,M,546.0,0,0,63,15.0,15.0,546.0,256.0,344,322.0,344
77439,WI,male,713.0,0,2,91,11.3125,17.0,713.0,372.0,408,429.0,408
140457,NM,M,576.0,1,0,51,6.04,10.0,576.0,355.0,304,338.0,304
70144,FL,F,585.0,0,0,33,13.58333333,15.0,585.0,393.0,445,427.0,445
157947,CA,F,2022.0,52,14,44,4.777777778,5.0,2022.0,534.0,496,569.0,496
137680,Arizona,Female,786.0,2,2,27,6.222222222,5.0,786.0,264.0,274,318.0,274
153708,CA,F,1406.0,21,21,35,15.0,21.0,1406.0,536.0,453,556.0,453
27217,GA,F,503.0,1,0,84,20.0,15.0,503.0,275.0,287,324.0,287
1442,MO,F,1602.0,32,4,67,18.42105263,24.0,1602.0,475.0,561,593.0,561
38327,FL,M,736.0,0,69,16,10.4,11.0,736.0,276.0,311,316.0,311
109287,LA,F,393.0,0,0,92,4.363636364,5.0,393.0,147.0,178,213.0,178
77784,WI,F,987.0,2,1,80,10.0,16.0,987.0,469.0,476,521.0,476
22098,NC,female,529.0,1,2,73,2.439814815,2.0,529.0,301.0,284,326.0,284
156224,CA,M,4933.0,94,14,26,26.5,30.0,4933.0,736.0,762,816.0,762
169224,CA,F,1178.0,0,3,48,15.57142857,36.0,1178.0,507.0,543,573.0,543
146341,CA,M,2397.0,77,13,47,9.9,20.0,2397.0,486.0,402,459.0,402
102630,MO,M,651.0,0,0,75,3.578947368,5.0,651.0,415.0,395,459.0,395
119362,TX,F,1711.0,34,2,66,16.0,45.0,1711.0,806.0,566,810.0,566
92962,CA,M,3663.0,87,14,52,20.0,20.0,3663.0,777.0,784,818.0,784
14420,SC,F,473.0,0,0,80,8.666666667,10.0,473.0,319.0,333,373.0,333
157687,CA,F,4954.0,99,6,55,7.444444444,15.0,4954.0,1195.0,1086,1146.0,1086
145436,TX,M,775.0,1,5,59,25.0,10.0,775.0,465.0,489,467.0,489
62795,IN,F,505.0,1,1,43,20.0,20.0,505.0,330.0,316,356.0,316
80153,WI,male,416.0,0,2,62,15.0,5.0,416.0,297.0,292,340.0,292
21107,NC,,678.0,4,1,56,8.777777778,7.0,678.0,289.0,303,335.0,303
164551,CA,F,1158.0,3,3,64,4.090909091,3.0,1158.0,398.0,373,386.0,373
53485,TN,F,861.0,0,6,44,7.0,7.0,861.0,314.0,278,328.0,278
25331,SC,F,407.0,0,1,79,16.66666667,22.0,407.0,193.0,221,260.0,221
189130,IL,M,1094.0,2,23,66,20.83333333,51.0,1094.0,388.0,421,444.0,421
190840,IL,M,485.0,0,3,60,21.25,25.0,485.0,309.0,329,340.0,329
341,GA,F,517.0,0,0,87,11.0,25.0,517.0,375.0,389,416.0,389
109240,LA,M,445.0,1,0,96,6.321428571,7.0,445.0,210.0,226,256.0,226
6028,NE,M,2458.0,73,6,56,13.58139535,15.0,2458.0,1203.0,1095,1118.0,1095
169722,CA,F,1428.0,3,29,49,25.0,20.0,1428.0,277.0,322,297.0,322
91467,IL,F,693.0,1,0,81,6.588235294,8.0,693.0,399.0,390,386.0,390
88537,IL,M,873.0,0,4,75,3.173913044,5.0,873.0,291.0,251,319.0,251
162740,CA,F,2807.0,92,21,58,12.75,14.0,2807.0,497.0,504,542.0,504
123622,TX,M,351.0,0,19,61,14.0,25.0,351.0,278.0,283,304.0,283
12370,CA,F,2067.0,53,10,54,450.0,20.0,2067.0,534.0,540,583.0,540
91453,IL,F,999.0,12,2,80,18.71428571,21.0,999.0,453.0,465,496.0,465
42543,FL,M,419.0,1,8,53,8.75,20.0,419.0,243.0,277,305.0,277
89768,IL,M,962.0,1,11,69,5.111111111,11.0,962.0,479.0,361,465.0,361
139175,NM,F,542.0,1,2,56,11.51351351,10.0,542.0,252.0,272,298.0,272
83559,OK,M,780.0,1,3,36,14.14285714,10.0,780.0,323.0,345,414.0,345
113312,OK,F,1229.0,4,4,60,5.214285714,5.0,1229.0,649.0,555,700.0,555
117329,TX,F,928.0,2,1,48,12.83333333,15.0,928.0,452.0,444,452.0,444
56674,KY,M,335.0,0,1,80,6.666666667,15.0,335.0,205.0,166,195.0,166
40105,FL,F,700.0,0,24,27,15.0,23.0,700.0,277.0,309,326.0,309
76914,IA,M,337.0,0,0,87,9.714285714,15.0,337.0,265.0,258,301.0,258
7947,MI,M,557.0,1,2,69,9.074074074,11.0,557.0,337.0,321,372.0,321
166350,CA,F,3333.0,94,9,50,20.83333333,25.0,3333.0,871.0,759,913.0,759
2151,CA,M,1126.0,6,39,38,20.8,25.0,1126.0,261.0,275,285.0,275
107298,NE,F,0.0,0,0,0,38.0,43.0,0.0,0.0,0,0.0,0
37762,FL,M,1987.0,49,47,20,14.0,30.0,1987.0,524.0,567,633.0,567
117383,TX,F,0.0,0,0,0,15.0,21.0,0.0,0.0,0,0.0,0
174375,OR,F,1093.0,7,5,44,25.0,25.0,1093.0,431.0,386,483.0,386
102742,MO,M,238.0,0,0,82,6.636363636,9.0,238.0,225.0,233,287.0,233
53793,TN,F,966.0,2,3,47,7.714285714,5.0,966.0,528.0,547,569.0,547
59070,KY,M,377.0,0,0,85,10.25,10.0,377.0,252.0,276,285.0,276
107279,NE,F,825.0,2,2,68,4.0,4.0,825.0,459.0,453,503.0,453
88886,IL,M,962.0,12,3,67,35.0,40.0,962.0,444.0,452,486.0,452
190552,NM,M,1082.0,2,4,24,10.08333333,7.0,1082.0,566.0,522,609.0,522
148869,CA,M,2362.0,74,9,61,13.375,15.0,2362.0,632.0,655,678.0,655
146463,CA,U,2163.0,67,7,66,4.833333333,5.0,2163.0,522.0,537,581.0,537
85204,MN,M,359.0,1,1,85,11.91666667,20.0,359.0,258.0,203,269.0,203
143782,CA,M,5854.0,99,15,43,28.0,25.0,5854.0,1077.0,920,993.0,920
17102,NC,female,685.0,1,0,67,5.692307692,7.0,685.0,314.0,339,396.0,339
190157,NC,female,603.0,4,3,84,9.857142857,15.0,603.0,215.0,239,329.0,239
93681,IL,M,682.0,1,0,62,12.33333333,16.0,682.0,359.0,297,336.0,297
105741,KS,M,581.0,1,5,65,17.0,20.0,581.0,349.0,349,402.0,349
98962,IL,F,380.0,1,1,86,11.66666667,25.0,380.0,277.0,299,351.0,299
32552,FL,F,1229.0,21,2,30,7.5,20.0,1229.0,502.0,507,544.0,507
23465,SC,F,689.0,0,1,69,12.0,15.0,689.0,320.0,343,350.0,343
155130,CA,M,1715.0,34,10,55,4.8,4.5,1715.0,619.0,647,660.0,647
15017,FL,F,762.0,7,7,13,8.761904762,18.0,762.0,355.0,327,411.0,327
123438,TX,F,683.0,0,6,50,6.8125,3.0,683.0,471.0,484,507.0,484
178796,WA,F,1648.0,28,5,50,8.538461539,9.0,1648.0,488.0,480,542.0,480
143790,CA,F,5907.0,99,18,26,16.0,15.0,5907.0,1340.0,1063,1144.0,1063
173737,HI,M,1473.0,23,17,67,20.66666667,20.0,1473.0,324.0,395,382.0,395
57017,FL,F,484.0,0,8,11,20.0,20.0,484.0,243.0,195,266.0,195
131551,CO,M,645.0,0,3,32,8.916666667,10.0,645.0,308.0,251,313.0,251
72796,MI,M,577.0,0,1,74,9.571428571,15.0,577.0,380.0,389,394.0,389
178498,WA,male,1642.0,30,10,32,11.83333333,15.0,1642.0,388.0,349,485.0,349
77742,TX,,1163.0,11,4,41,5.4,5.0,1163.0,459.0,439,526.0,439
21204,NC,female,675.0,0,2,69,6.409090909,8.0,675.0,373.0,365,427.0,365
71146,MI,F,602.0,0,1,87,9.0,10.0,602.0,366.0,363,391.0,363
161230,CA,F,746.0,0,3,64,15.76470588,20.0,746.0,352.0,363,368.0,363
67712,MI,F,459.0,0,3,41,27.42307692,100.0,459.0,518.0,280,533.0,280
178540,WA,F,922.0,3,5,52,8.5,15.0,922.0,298.0,298,361.0,298
35306,FL,F,833.0,0,8,21,12.25,25.0,833.0,350.0,329,387.0,329
14984,MN,M,1793.0,38,1,66,14.28571429,15.0,1793.0,796.0,832,849.0,832
53295,TN,F,470.0,0,0,80,12.5,15.0,470.0,292.0,275,318.0,275
115398,OK,F,338.0,0,0,76,5.076923077,5.0,338.0,254.0,242,284.0,242
24610,SC,M,420.0,0,0,90,4.9,4.0,420.0,253.0,249,285.0,249
116993,TX,M,1576.0,8,0,71,12.85714286,10.0,1576.0,418.0,528,579.0,528
80800,WI,F,677.0,0,0,84,8.428571429,8.0,677.0,303.0,334,370.0,334
72757,MI,F,559.0,0,1,85,11.0,21.0,559.0,361.0,378,403.0,378
38642,FL,M,731.0,4,24,33,15.0,10.0,731.0,385.0,401,432.0,401
179293,WA,male,1196.0,4,3,49,10.46153846,10.0,1196.0,406.0,382,456.0,382
79427,WI,F,718.0,0,1,80,8.578947368,10.0,718.0,443.0,425,462.0,425
99813,MO,M,460.0,0,0,72,11.0,20.0,460.0,265.0,257,297.0,257
368,CA,M,2257.0,78,8,50,6.5,10.0,2257.0,541.0,488,523.0,488
129200,CO,F,726.0,0,3,37,9.2,14.0,726.0,426.0,388,406.0,388
171215,CA,M,1327.0,8,6,54,11.33333333,17.0,1327.0,409.0,435,442.0,435
41222,FL,M,956.0,3,2,33,11.44444444,20.0,956.0,344.0,412,417.0,412
44410,FL,M,565.0,0,3,31,6.909090909,8.0,565.0,163.0,180,193.0,180
175057,OR,M,987.0,1,3,45,12.11111111,19.0,987.0,440.0,400,485.0,400
83959,MN,F,1138.0,1,3,71,9.68,16.0,1138.0,613.0,602,672.0,602
35877,FL,F,535.0,1,3,32,4.285714286,5.0,535.0,236.0,250,265.0,250
96763,IL,F,427.0,0,1,72,10.75,20.0,427.0,141.0,121,253.0,121
144691,CA,M,5806.0,99,10,46,20.0,20.0,5806.0,871.0,830,896.0,830
180805,WA,F,1413.0,22,13,46,6.666666667,20.0,1413.0,329.0,397,435.0,397
180050,WA,F,1180.0,4,8,54,12.9,25.0,1180.0,385.0,414,464.0,414
111592,AR,M,318.0,0,9,83,17.45454546,16.0,318.0,105.0,113,152.0,113
66087,MI,F,554.0,0,4,69,7.866666667,20.0,554.0,424.0,432,445.0,432
121554,TX,F,1900.0,43,16,38,5.2,6.0,1900.0,582.0,498,664.0,498
137429,Arizona,M,866.0,1,4,0,25.0,25.0,866.0,453.0,428,491.0,428
127171,TX,F,1223.0,22,1,62,9.0,15.0,1223.0,419.0,444,538.0,444
167517,CA,F,2324.0,64,13,64,10.6,25.0,2324.0,404.0,445,484.0,445
14386,MO,F,2528.0,53,4,44,24.77777778,10.0,2528.0,591.0,542,686.0,542
184011,WA,F,1183.0,26,0,52,37.5,25.0,1183.0,528.0,379,628.0,379
121967,TX,M,655.0,0,40,41,8.75,15.0,655.0,315.0,328,324.0,328
20194,NC,female,399.0,0,0,79,6.2,10.0,399.0,259.0,249,295.0,249
84967,MN,M,418.0,0,0,88,10.71428571,15.0,418.0,290.0,244,403.0,244
93684,IL,M,595.0,0,2,63,8.875,11.0,595.0,394.0,406,419.0,406
92802,IL,M,0.0,0,0,0,11.33333333,10.0,0.0,0.0,0,0.0,0
24900,SC,F,548.0,2,0,72,11.66666667,25.0,548.0,327.0,340,388.0,340
121926,TX,F,1125.0,0,2,55,10.25,20.0,1125.0,287.0,246,279.0,246
12003,CA,F,3626.0,96,9,45,12.3125,20.0,3626.0,785.0,795,838.0,795
7852,NE,F,503.0,0,0,61,8.863636364,10.0,503.0,267.0,290,308.0,290
111137,AR,Female,545.0,1,0,59,17.625,21.0,545.0,265.0,301,301.0,301
47688,AL,F,455.0,1,0,84,12.0,10.0,455.0,350.0,321,389.0,321
25576,GA,M,1201.0,3,3,52,7.818181818,21.0,1201.0,408.0,426,507.0,426
127392,TX,M,592.0,0,0,53,16.27272727,23.0,592.0,406.0,240,359.0,240
77495,WI,F,614.0,1,1,88,7.636363636,10.0,614.0,388.0,377,428.0,377
87210,MT,female,423.0,0,2,75,11.0,20.0,423.0,296.0,295,344.0,295
93218,IL,M,302.0,0,11,67,11.25,10.0,302.0,216.0,207,203.0,207
184974,AK,F,1157.0,8,8,33,7.714285714,10.0,1157.0,514.0,448,559.0,448
136768,CA,F,2312.0,63,7,44,6.333333333,2.0,2312.0,516.0,531,589.0,531
42724,FL,M,440.0,0,3,41,9.666666667,25.0,440.0,186.0,220,254.0,220
82313,MN,F,569.0,1,1,84,9.727272727,15.0,569.0,315.0,317,350.0,317
132820,WY,F,680.0,1,3,39,9.058823529,15.0,680.0,393.0,406,457.0,406
51683,TN,M,690.0,1,5,57,5.0,5.0,690.0,371.0,263,411.0,263
93538,IL,F,438.0,17,0,58,20.66666667,36.0,438.0,146.0,165,156.0,165
145407,CA,F,2166.0,68,8,52,8.095238095,10.0,2166.0,402.0,457,445.0,457
55553,MS,M,394.0,0,0,89,25.0,20.0,394.0,220.0,227,252.0,227
58447,KY,F,630.0,0,8,55,9.2,10.0,630.0,327.0,321,361.0,321
159424,CA,M,3276.0,92,15,40,25.0,75.0,3276.0,478.0,436,555.0,436
34649,FL,F,1171.0,9,5,20,5.2,7.0,1171.0,512.0,544,570.0,544
50154,TN,M,1103.0,3,2,74,15.0,15.0,1103.0,503.0,497,524.0,497
77432,WI,male,673.0,0,2,88,11.5,15.0,673.0,335.0,296,348.0,296
152821,CA,F,1633.0,8,9,13,5.8,11.0,1633.0,318.0,306,351.0,306
57964,KY,M,428.0,4,1,71,9.1875,12.0,428.0,304.0,240,334.0,240
188385,TX,F,262.0,0,0,67,15.0,5.0,262.0,194.0,186,228.0,186
65899,MI,F,905.0,0,11,70,7.25,10.0,905.0,533.0,549,605.0,549
171302,CA,F,1693.0,23,6,58,11.66666667,15.0,1693.0,467.0,457,492.0,457
38106,FL,F,1806.0,33,38,5,2.795454546,3.0,1806.0,312.0,338,450.0,338
35906,FL,F,683.0,2,4,32,15.33333333,15.0,683.0,325.0,313,368.0,313
4513,MI,M,630.0,0,3,75,13.0,20.0,630.0,396.0,395,437.0,395
14272,AR,Female,389.0,0,1,69,12.66666667,20.0,389.0,234.0,253,286.0,253
1779,AR,M,417.0,0,6,42,13.0,12.5,417.0,199.0,200,282.0,200
180512,WA,male,731.0,1,4,53,6.578947368,10.0,731.0,355.0,349,382.0,349
41065,NV,F,1569.0,22,3,44,12.5,15.0,1569.0,672.0,785,781.0,785
111949,AR,Female,335.0,0,0,76,4.606060606,5.0,335.0,207.0,207,239.0,207
35043,FL,M,1357.0,26,4,30,13.0,16.0,1357.0,534.0,571,587.0,571
86311,SD,U,530.0,0,1,80,5.5,6.0,530.0,375.0,276,375.0,276
182293,WA,male,883.0,6,2,66,14.25,19.0,883.0,315.0,355,363.0,355
179023,WA,male,982.0,0,5,61,20.0,35.0,982.0,388.0,341,384.0,341
65481,MI,M,663.0,0,5,64,15.0,20.0,663.0,501.0,483,534.0,483
21144,NC,M,827.0,8,1,60,6.3125,6.0,827.0,275.0,297,319.0,297
9390,MI,F,266.0,0,16,72,8.09375,5.0,266.0,167.0,217,211.0,217
157973,CA,M,1967.0,45,8,15,10.5,12.0,1967.0,409.0,403,436.0,403
176890,OR,F,470.0,1,6,45,5.625,8.0,470.0,339.0,318,355.0,318
65181,MI,M,626.0,2,2,83,9.8,11.0,626.0,388.0,392,440.0,392
181083,WA,male,1521.0,33,3,64,8.571428571,5.0,1521.0,422.0,497,543.0,497
175951,OR,F,584.0,0,7,51,10.4,15.0,584.0,314.0,318,347.0,318
20966,NC,female,588.0,0,2,56,19.0,20.0,588.0,288.0,285,318.0,285
91779,IL,F,1063.0,0,5,79,20.0,20.0,1063.0,360.0,354,434.0,354
98099,IL,F,588.0,2,1,85,13.33333333,21.0,588.0,345.0,331,387.0,331
32485,FL,F,663.0,3,3,24,11.66666667,37.0,663.0,315.0,305,340.0,305
111284,AR,Female,582.0,0,1,61,4.272727273,5.0,582.0,308.0,323,340.0,323
15651,NC,female,1497.0,21,1,76,6.928571429,10.0,1497.0,678.0,667,762.0,667
96220,IL,F,281.0,0,0,83,7.714285714,14.0,281.0,314.0,274,342.0,274
73221,MI,M,784.0,2,5,67,11.0,10.0,784.0,378.0,332,400.0,332
170143,CA,F,1722.0,39,13,59,4.571428571,5.0,1722.0,420.0,411,433.0,411
43884,FL,M,645.0,1,6,7,5.285714286,5.0,645.0,249.0,257,284.0,257
61338,IN,M,544.0,0,5,68,5.133333333,5.0,544.0,403.0,360,433.0,360
82636,MN,F,896.0,6,2,70,8.6,15.0,896.0,335.0,340,438.0,340
190730,NV,M,398.0,0,3,39,8.45,14.0,398.0,303.0,292,337.0,292
121071,TX,F,900.0,3,15,43,13.6,15.0,900.0,337.0,336,455.0,336
94386,IL,M,1421.0,24,6,81,5.714285714,6.0,1421.0,604.0,534,662.0,534
31094,GA,F,405.0,0,1,81,6.666666667,5.0,405.0,208.0,215,254.0,215
58463,KY,M,297.0,0,0,72,21.0,10.0,297.0,178.0,185,187.0,185
160716,KS,F,317.0,0,3,64,4.885769231,7.0,317.0,249.0,241,249.0,241
156414,CA,F,2184.0,67,25,38,12.5,20.0,2184.0,376.0,394,419.0,394
137592,Arizona,M,0.0,0,0,0,17.5,25.0,0.0,0.0,0,0.0,0
130840,CO,M,1848.0,40,3,24,8.35,20.0,1848.0,688.0,705,765.0,705
133176,ID,,2111.0,53,4,26,16.5,50.0,2111.0,408.0,444,550.0,444
164044,CA,M,5795.0,99,17,36,11.66666667,15.0,5795.0,1326.0,1201,1204.0,1201
190746,AL,Male,710.0,0,3,50,10.71428571,11.0,710.0,429.0,433,457.0,433
52116,NC,female,680.0,2,3,60,9.269230769,10.0,680.0,279.0,277,318.0,277
42913,FL,M,950.0,3,5,16,7.2,5.0,950.0,449.0,420,469.0,420
124143,TX,M,846.0,0,1,73,5.181818182,6.0,846.0,541.0,595,602.0,595
47385,AL,Male,2432.0,64,0,62,15.0,15.0,2432.0,1332.0,1057,1105.0,1057
92312,IL,F,3573.0,98,15,70,10.33333333,24.0,3573.0,1474.0,1065,1179.0,1065
114208,OK,M,393.0,0,1,65,15.55555556,50.0,393.0,212.0,222,221.0,222
127744,TX,M,600.0,0,0,77,8.727272727,15.0,600.0,461.0,467,479.0,467
86696,ND,F,469.0,0,0,79,19.28571429,25.0,469.0,354.0,331,398.0,331
177131,OR,F,605.0,0,3,47,12.25,10.0,605.0,326.0,283,323.0,283
42689,FL,F,711.0,0,12,7,3.857142857,4.0,711.0,305.0,307,363.0,307
7879,CA,F,1072.0,6,14,63,17.85714286,25.0,1072.0,306.0,378,427.0,378
13089,MI,F,782.0,1,0,89,20.18181818,34.0,782.0,475.0,498,504.0,498
98085,IL,M,464.0,0,0,84,10.2,10.0,464.0,291.0,277,364.0,277
5614,CA,M,1803.0,20,13,13,13.71428571,19.0,1803.0,418.0,364,492.0,364
122198,TX,F,1329.0,1,13,38,6.2,6.0,1329.0,727.0,689,743.0,689
131537,AL,F,408.0,1,0,87,8.444444444,7.0,408.0,253.0,259,286.0,259
171609,CA,F,1537.0,19,13,58,13.0,20.0,1537.0,509.0,528,544.0,528
47914,AL,F,488.0,0,0,82,4.714285714,5.0,488.0,314.0,282,311.0,282
25226,SC,M,799.0,0,0,70,9.125,12.5,799.0,445.0,421,467.0,421
158567,CA,,1722.0,13,10,62,6.071428571,6.0,1722.0,406.0,365,408.0,365
103535,MO,F,365.0,0,0,70,13.33333333,15.0,365.0,249.0,269,296.0,269
13394,IL,F,1204.0,5,7,72,7.4,15.0,1204.0,514.0,491,557.0,491
45870,FL,M,518.0,0,7,12,9.333333333,20.0,518.0,213.0,228,264.0,228
169703,CA,F,2486.0,73,7,71,3.491935484,25.0,2486.0,508.0,516,543.0,516
147484,CA,M,5439.0,98,18,45,12.22222222,12.0,5439.0,1029.0,961,1004.0,961
151907,CA,F,3477.0,90,14,37,5.4,6.0,3477.0,601.0,528,629.0,528
152283,CA,F,2813.0,81,10,12,10.0,10.0,2813.0,366.0,388,474.0,388
146742,CA,M,3909.0,98,16,45,11.28571429,15.0,3909.0,886.0,878,901.0,878
68240,MI,M,237.0,0,3,58,12.84615385,25.0,237.0,250.0,274,274.0,274
24975,SC,F,545.0,1,0,80,15.0,20.0,545.0,316.0,324,338.0,324
25027,SC,M,482.0,1,0,81,5.071428571,5.0,482.0,282.0,287,335.0,287
184269,WA,,506.0,0,11,37,10.0,10.0,506.0,320.0,310,356.0,310
187915,NJ,F,1344.0,7,4,75,3.931538461,20.0,1344.0,468.0,439,472.0,439
16972,NC,M,621.0,0,1,81,10.5875,12.0,621.0,328.0,300,352.0,300
126469,TX,M,564.0,1,7,73,8.730769231,15.0,564.0,207.0,274,288.0,274
42548,FL,F,398.0,0,8,42,8.769230769,11.0,398.0,207.0,195,210.0,195
72416,MI,M,667.0,0,4,68,6.722222222,5.0,667.0,380.0,345,395.0,345
118163,TX,M,948.0,1,8,54,5.0,5.0,948.0,604.0,655,684.0,655
174833,OR,F,953.0,1,3,45,13.2,20.0,953.0,379.0,387,455.0,387
19623,NC,female,1070.0,24,1,67,6.533333333,14.0,1070.0,420.0,435,476.0,435
159506,CA,M,1029.0,5,2,64,5.133333333,10.0,1029.0,401.0,408,413.0,408
